order_detail_id,order_id,product_id,quantity
6455,2631,38,4
6456,2632,7,4
6457,2632,37,4
6458,2632,47,1
6459,2632,39,1
6460,2633,58,4
6461,2633,8,2
6462,2633,16,3
6463,2634,11,1
6464,2635,19,1
6465,2635,20,1
6466,2635,60,3
6467,2636,20,3
6468,2636,24,5
6469,2636,28,4
6470,2636,34,1
6471,2637,55,5
6472,2638,53,4
6473,2639,10,1
6474,2639,62,1
6475,2640,35,5
6476,2640,21,1
6477,2640,28,4
6478,2641,40,3
6479,2641,48,5
6480,2642,13,4
6481,2642,3,5
6482,2642,8,2
6483,2642,7,2
6484,2643,67,4
6485,2644,36,2
6486,2644,5,4
6487,2644,62,3
6488,2644,22,4
6489,2645,1,1
6490,2646,35,1
6491,2646,43,1
6492,2646,71,5
6493,2647,6,2
6494,2647,25,3
6495,2647,63,3
6496,2648,58,1
6497,2648,20,1
6498,2649,30,3
6499,2649,3,5
6500,2649,15,5
6501,2649,6,3
6502,2650,11,2
6503,2650,7,2
6504,2650,13,2
6505,2650,20,3
6506,2651,42,1
6507,2651,34,2
6508,2652,65,1
6509,2653,25,5
6510,2653,9,1
6511,2653,67,5
6512,2653,64,3
6513,2654,16,3
6514,2654,21,3
6515,2654,12,2
6516,2655,57,2
6517,2655,61,3
6518,2655,30,3
6519,2656,68,2
6520,2657,52,4
6521,2658,43,1
6522,2659,36,3
6523,2660,31,4
6524,2660,11,5
6525,2661,22,1
6526,2661,10,5
6527,2662,23,1
6528,2662,68,1
6529,2663,25,5
6530,2663,16,5
6531,2663,70,5
6532,2663,19,5
6533,2664,12,3
6534,2664,48,5
6535,2664,50,4
6536,2664,44,1
6537,2665,43,1
6538,2665,55,4
6539,2665,67,2
6540,2666,3,2
6541,2667,53,1
6542,2667,66,3
6543,2667,7,2
6544,2668,1,5
6545,2668,29,4
6546,2669,2,4
6547,2669,40,2
6548,2669,69,2
6549,2670,64,3
6550,2670,23,4
6551,2671,2,2
6552,2672,16,1
6553,2673,49,5
6554,2673,56,4
6555,2673,69,1
6556,2674,40,1
6557,2674,12,3
6558,2674,36,2
6559,2674,51,4
6560,2675,10,5
6561,2676,11,5
6562,2676,39,5
6563,2677,24,2
6564,2678,37,2
6565,2678,2,3
6566,2678,68,5
6567,2679,18,5
6568,2679,66,4
6569,2680,66,4
6570,2680,18,5
6571,2680,60,3
6572,2681,32,4
6573,2681,66,2
6574,2681,3,4
6575,2681,42,3
6576,2682,69,2
6577,2683,16,1
6578,2684,19,4
6579,2684,34,3
6580,2684,41,5
6581,2684,7,2
6582,2685,30,5
6583,2685,54,5
6584,2685,17,2
6585,2685,51,2
6586,2686,30,2
6587,2686,10,2
6588,2686,31,3
6589,2687,59,4
6590,2688,14,4
6591,2688,45,5
6592,2688,59,2
6593,2688,21,5
6594,2689,58,2
6595,2689,39,5
6596,2689,35,2
6597,2690,32,2
6598,2690,22,4
6599,2690,62,1
6600,2691,11,2
6601,2692,55,2
6602,2693,20,4
6603,2694,39,5
6604,2694,12,1
6605,2694,43,5
6606,2695,9,2
6607,2696,21,3
6608,2696,47,1
6609,2696,14,3
6610,2696,34,3
6611,2697,10,2
6612,2698,43,1
6613,2698,3,1
6614,2699,6,3
6615,2699,68,5
6616,2699,16,5
6617,2699,42,2
6618,2700,67,1
6619,2700,70,5
6620,2700,51,3
6621,2700,53,2
6622,2701,48,4
6623,2701,27,4
6624,2702,6,5
6625,2702,44,1
6626,2702,71,1
6627,2703,25,5
6628,2704,26,4
6629,2704,5,1
6630,2704,70,4
6631,2704,68,3
6632,2705,46,5
6633,2705,17,1
6634,2705,32,4
6635,2705,38,5
6636,2706,10,2
6637,2706,3,3
6638,2706,62,3
6639,2707,60,4
6640,2707,56,2
6641,2707,55,3
6642,2708,26,2
6643,2708,46,4
6644,2708,19,2
6645,2709,46,5
6646,2709,37,1
6647,2709,22,3
6648,2710,4,2
6649,2710,68,5
6650,2711,70,2
6651,2711,46,5
6652,2711,21,4
6653,2712,15,2
6654,2712,55,4
6655,2713,24,3
6656,2714,23,1
6657,2715,5,1
6658,2715,32,2
6659,2716,10,1
6660,2717,4,1
6661,2718,42,2
6662,2719,47,5
6663,2719,38,2
6664,2719,21,1
6665,2719,45,5
6666,2720,15,5
6667,2721,25,5
6668,2721,21,1
6669,2721,38,2
6670,2722,59,2
6671,2723,27,1
6672,2723,2,4
6673,2723,47,1
6674,2723,12,4
6675,2724,39,2
6676,2725,68,3
6677,2725,7,3
6678,2726,13,1
6679,2727,47,3
6680,2727,57,1
6681,2727,38,4
6682,2727,4,3
6683,2728,24,3
6684,2728,1,4
6685,2728,36,1
6686,2728,66,5
6687,2729,25,2
6688,2729,47,4
6689,2729,37,2
6690,2729,57,3
6691,2730,46,1
6692,2730,64,5
6693,2730,44,1
6694,2730,41,3
6695,2731,16,3
6696,2731,3,1
6697,2731,48,3
6698,2732,53,1
6699,2732,36,4
6700,2733,65,1
6701,2734,44,3
6702,2734,47,1
6703,2734,57,2
6704,2734,40,2
6705,2735,56,4
6706,2735,11,4
6707,2735,23,3
6708,2736,64,3
6709,2736,65,3
6710,2737,40,3
6711,2737,1,4
6712,2738,70,5
6713,2738,27,2
6714,2739,41,2
6715,2739,56,3
6716,2739,39,5
6717,2740,6,5
6718,2740,53,5
6719,2740,19,3
6720,2740,12,3
6721,2741,55,4
6722,2742,27,3
6723,2742,21,2
6724,2742,13,5
6725,2742,64,3
6726,2743,26,5
6727,2743,59,3
6728,2743,33,3
6729,2743,63,5
6730,2744,26,1
6731,2744,48,2
6732,2744,37,2
6733,2745,60,5
6734,2745,26,4
6735,2745,51,1
6736,2746,60,2
6737,2746,28,3
6738,2746,66,4
6739,2746,70,5
6740,2747,10,1
6741,2748,56,4
6742,2749,55,2
6743,2750,63,3
6744,2750,10,3
6745,2750,27,1
6746,2751,13,3
6747,2752,1,4
6748,2752,65,2
6749,2753,28,3
6750,2753,3,3
6751,2753,65,1
6752,2754,19,5
6753,2754,26,2
6754,2754,63,4
6755,2754,14,4
6756,2755,62,5
6757,2755,29,2
6758,2756,17,4
6759,2757,10,1
6760,2757,63,3
6761,2757,70,3
6762,2757,68,3
6763,2758,18,3
6764,2758,42,3
6765,2758,49,3
6766,2759,68,1
6767,2759,30,2
6768,2759,31,2
6769,2760,57,5
6770,2761,56,1
6771,2761,39,3
6772,2761,36,1
6773,2761,64,1
6774,2762,17,5
6775,2762,40,3
6776,2762,24,2
6777,2762,10,1
6778,2763,19,1
6779,2763,46,5
6780,2764,17,1
6781,2764,9,1
6782,2764,1,3
6783,2765,4,1
6784,2765,40,1
6785,2765,70,5
6786,2766,10,2
6787,2766,47,1
6788,2766,38,2
6789,2766,12,2
6790,2767,60,1
6791,2767,16,3
6792,2767,41,3
6793,2768,71,2
6794,2769,14,2
6795,2769,71,4
6796,2769,63,2
6797,2769,35,5
6798,2770,1,1
6799,2771,6,2
6800,2771,24,2
6801,2772,51,3
6802,2772,33,3
6803,2772,61,1
6804,2772,56,3
6805,2773,18,4
6806,2773,66,3
6807,2773,14,2
6808,2774,11,3
6809,2774,41,2
6810,2774,9,1
6811,2774,22,2
6812,2775,34,2
6813,2775,60,3
6814,2775,31,2
6815,2775,5,1
6816,2776,27,1
6817,2776,4,1
6818,2776,59,4
6819,2777,55,1
6820,2777,69,2
6821,2778,49,3
6822,2779,42,1
6823,2780,9,4
6824,2780,39,1
6825,2781,66,3
6826,2781,24,2
6827,2782,30,1
6828,2782,38,1
6829,2783,18,1
6830,2783,42,5
6831,2784,48,3
6832,2784,2,5
6833,2785,71,5
6834,2785,35,5
6835,2786,70,3
6836,2786,49,5
6837,2786,10,1
6838,2786,30,1
6839,2787,70,3
6840,2787,15,1
6841,2788,31,5
6842,2789,24,1
6843,2789,7,1
6844,2789,16,3
6845,2790,44,1
6846,2790,7,2
6847,2791,3,3
6848,2791,28,5
6849,2791,19,2
6850,2792,71,4
6851,2792,16,2
6852,2792,67,3
6853,2793,4,3
6854,2794,60,4
6855,2795,25,5
6856,2795,33,2
6857,2796,24,4
6858,2797,71,1
6859,2798,48,1
6860,2798,5,3
6861,2798,1,3
6862,2798,43,5
6863,2799,18,5
6864,2799,30,2
6865,2800,46,5
6866,2800,53,3
6867,2800,24,1
6868,2801,21,3
6869,2801,29,2
6870,2801,8,2
6871,2801,59,1
6872,2802,16,4
6873,2803,49,4
6874,2803,11,2
6875,2803,60,3
6876,2804,56,5
6877,2804,2,3
6878,2804,21,3
6879,2804,64,1
6880,2805,46,2
6881,2805,63,5
6882,2806,64,4
6883,2806,47,5
6884,2807,49,4
6885,2807,7,2
6886,2807,30,1
6887,2808,33,5
6888,2808,5,2
6889,2808,9,1
6890,2809,45,5
6891,2809,17,5
6892,2809,50,1
6893,2810,16,3
6894,2810,18,3
6895,2810,70,2
6896,2811,30,2
6897,2811,28,3
6898,2811,69,5
6899,2811,34,3
6900,2812,47,2
6901,2812,70,1
6902,2813,4,4
6903,2813,43,5
6904,2813,71,1
6905,2813,5,1
6906,2814,39,1
6907,2814,70,3
6908,2815,46,5
6909,2816,23,2
6910,2816,55,3
6911,2817,9,4
6912,2817,16,1
6913,2817,21,3
6914,2817,43,2
6915,2818,62,3
6916,2818,29,3
6917,2819,16,3
6918,2819,36,1
6919,2819,25,3
6920,2819,30,1
6921,2820,12,1
6922,2820,51,3
6923,2820,49,4
6924,2820,35,1
6925,2821,8,4
6926,2822,60,1
6927,2822,34,1
6928,2823,11,4
6929,2824,23,5
6930,2825,26,4
6931,2825,44,1
6932,2825,34,1
6933,2825,48,5
6934,2826,29,3
6935,2827,15,4
6936,2827,42,2
6937,2827,12,1
6938,2828,1,1
6939,2828,60,5
6940,2829,50,3
6941,2829,33,4
6942,2830,5,3
6943,2830,36,3
6944,2831,30,3
6945,2832,71,4
6946,2833,2,2
6947,2833,45,4
6948,2833,39,2
6949,2833,24,5
6950,2834,10,3
6951,2835,5,3
6952,2835,26,3
6953,2835,64,5
6954,2836,52,5
6955,2836,34,3
6956,2836,62,5
6957,2836,6,5
6958,2837,58,2
6959,2837,66,1
6960,2837,68,1
6961,2837,7,1
6962,2838,15,2
6963,2838,35,4
6964,2838,5,2
6965,2839,27,4
6966,2839,61,4
6967,2840,20,5
6968,2841,32,2
6969,2842,6,4
6970,2842,27,3
6971,2842,12,3
6972,2842,41,1
6973,2843,24,2
6974,2844,55,3
6975,2844,59,4
6976,2844,28,2
6977,2845,69,1
6978,2845,39,2
6979,2846,60,2
6980,2846,41,2
6981,2846,39,2
6982,2846,55,5
6983,2847,17,3
6984,2847,37,4
6985,2848,22,1
6986,2848,5,4
6987,2848,18,5
6988,2849,3,4
6989,2849,30,2
6990,2849,45,3
6991,2850,31,1
6992,2850,12,5
6993,2850,52,4
6994,2851,8,1
6995,2851,58,5
6996,2852,49,5
6997,2852,5,3
6998,2852,17,4
6999,2852,59,2
7000,2853,24,4
7001,2854,38,1
7002,2854,14,3
7003,2854,45,1
7004,2855,24,5
7005,2856,5,5
7006,2856,3,3
7007,2856,25,5
7008,2856,14,3
7009,2857,37,4
7010,2857,32,4
7011,2857,60,4
7012,2857,57,5
7013,2858,41,1
7014,2858,9,3
7015,2858,30,4
7016,2859,67,2
7017,2859,46,5
7018,2859,49,4
7019,2859,41,1
7020,2860,18,4
7021,2861,15,1
7022,2861,42,3
7023,2862,29,2
7024,2862,30,3
7025,2863,12,5
7026,2863,52,4
7027,2863,43,5
7028,2863,56,1
7029,2864,43,3
7030,2864,14,1
7031,2865,20,4
7032,2865,62,3
7033,2865,11,2
7034,2865,34,1
7035,2866,27,3
7036,2866,52,4
7037,2866,7,3
7038,2866,53,4
7039,2867,15,2
7040,2867,5,4
7041,2867,57,4
7042,2868,61,2
7043,2869,44,3
7044,2870,63,4
7045,2870,38,3
7046,2870,64,3
7047,2871,25,2
7048,2871,26,3
7049,2871,47,2
7050,2872,46,3
7051,2872,13,4
7052,2872,38,2
7053,2873,30,3
7054,2873,54,2
7055,2873,63,4
7056,2873,29,2
7057,2874,7,2
7058,2874,66,4
7059,2875,12,2
7060,2876,59,5
7061,2876,53,4
7062,2876,14,1
7063,2876,47,4
7064,2877,31,4
7065,2877,21,3
7066,2878,16,3
7067,2878,36,5
7068,2879,45,3
7069,2880,11,5
7070,2880,17,4
7071,2880,66,5
7072,2881,37,1
7073,2881,59,1
7074,2881,68,2
7075,2882,29,3
7076,2883,56,5
7077,2883,33,5
7078,2884,57,2
7079,2884,10,5
7080,2884,17,5
7081,2885,15,5
7082,2886,52,2
7083,2887,8,2
7084,2887,6,5
7085,2888,20,4
7086,2888,11,1
7087,2889,2,1
7088,2889,18,3
7089,2890,54,2
7090,2890,67,2
7091,2890,62,3
7092,2890,66,2
7093,2891,28,4
7094,2891,24,2
7095,2891,60,3
7096,2891,66,2
7097,2892,12,2
7098,2892,17,1
7099,2893,41,1
7100,2893,10,1
7101,2893,12,5
7102,2893,28,3
7103,2894,45,4
7104,2894,55,3
7105,2894,64,2
7106,2895,40,1
7107,2896,8,1
7108,2897,35,1
7109,2897,57,4
7110,2897,32,3
7111,2897,61,3
7112,2898,55,1
7113,2898,53,3
7114,2898,15,4
7115,2899,18,2
7116,2900,42,1
7117,2900,61,1
7118,2900,32,2
7119,2901,63,2
7120,2901,42,1
7121,2901,50,2
7122,2901,33,4
7123,2902,38,1
7124,2903,15,2
7125,2903,51,4
7126,2903,48,4
7127,2903,11,1
7128,2904,45,5
7129,2904,34,2
7130,2904,9,4
7131,2904,68,5
7132,2905,7,2
7133,2905,40,1
7134,2906,71,1
7135,2907,40,1
7136,2907,58,5
7137,2907,71,3
7138,2907,8,3
7139,2908,35,5
7140,2908,19,1
7141,2908,8,1
7142,2908,60,3
7143,2909,71,5
7144,2909,11,5
7145,2909,5,1
7146,2910,39,2
7147,2910,44,1
7148,2911,1,3
7149,2911,20,3
7150,2912,55,2
7151,2912,38,4
7152,2912,70,3
7153,2912,59,1
7154,2913,51,2
7155,2913,63,4
7156,2913,49,2
7157,2913,32,5
7158,2914,41,3
7159,2914,26,4
7160,2914,2,2
7161,2915,10,3
7162,2915,9,3
7163,2916,49,5
7164,2916,10,2
7165,2917,44,5
7166,2917,61,2
7167,2917,29,3
7168,2917,48,5
7169,2918,35,1
7170,2918,11,3
7171,2919,64,3
7172,2919,44,3
7173,2919,50,2
7174,2919,66,5
7175,2920,43,5
7176,2920,22,5
7177,2921,28,4
7178,2921,42,5
7179,2921,60,4
7180,2921,45,4
7181,2922,65,4
7182,2923,58,4
7183,2923,45,2
7184,2923,69,4
7185,2923,57,3
7186,2924,55,3
7187,2924,25,4
7188,2925,19,3
7189,2926,11,1
7190,2926,34,5
7191,2926,51,1
7192,2927,49,2
7193,2928,19,5
7194,2928,33,2
7195,2928,32,2
7196,2929,15,4
7197,2930,16,2
7198,2930,69,1
7199,2930,60,3
7200,2930,35,1
7201,2931,7,5
7202,2931,54,3
7203,2931,38,4
7204,2931,4,2
7205,2932,71,1
7206,2932,46,1
7207,2932,32,2
7208,2933,10,1
7209,2933,44,4
7210,2934,24,3
7211,2934,6,3
7212,2934,34,3
7213,2934,64,4
7214,2935,21,3
7215,2936,45,1
7216,2936,38,2
7217,2936,59,3
7218,2936,27,4
7219,2937,25,1
7220,2937,29,3
7221,2937,10,5
7222,2937,1,2
7223,2938,33,1
7224,2938,10,5
7225,2938,7,4
7226,2939,4,4
7227,2939,25,2
7228,2939,66,3
7229,2939,38,2
7230,2940,59,1
7231,2941,9,5
7232,2941,71,1
7233,2941,13,1
7234,2942,33,4
7235,2942,14,5
7236,2942,6,5
7237,2943,42,2
7238,2944,50,5
7239,2945,56,2
7240,2945,9,5
7241,2946,3,3
7242,2946,11,2
7243,2946,66,3
7244,2946,60,1
7245,2947,49,3
7246,2947,50,5
7247,2948,70,2
7248,2948,24,3
7249,2949,57,4
7250,2949,40,2
7251,2949,48,3
7252,2949,61,4
7253,2950,30,2
7254,2950,1,1
7255,2950,41,4
7256,2951,65,4
7257,2951,25,2
7258,2951,52,1
7259,2952,30,5
7260,2952,23,2
7261,2952,46,2
7262,2953,41,3
7263,2953,3,3
7264,2953,42,4
7265,2954,8,3
7266,2955,61,4
7267,2955,68,3
7268,2955,64,1
7269,2956,4,3
7270,2956,17,4
7271,2956,40,4
7272,2957,13,2
7273,2957,69,5
7274,2958,71,3
7275,2959,35,3
7276,2959,49,5
7277,2960,33,2
7278,2960,27,2
7279,2960,54,1
7280,2961,60,4
7281,2961,52,2
7282,2961,20,4
7283,2962,57,1
7284,2962,35,4
7285,2963,9,4
7286,2963,10,3
7287,2964,26,2
7288,2964,15,5
7289,2965,67,5
7290,2965,13,3
7291,2965,21,2
7292,2965,44,4
7293,2966,11,4
7294,2966,60,1
7295,2966,17,2
7296,2967,60,1
7297,2967,3,5
7298,2967,43,4
7299,2968,26,2
7300,2969,25,3
7301,2969,31,1
7302,2970,1,2
7303,2970,14,3
7304,2971,20,1
7305,2971,13,3
7306,2971,3,4
7307,2972,35,1
7308,2973,36,4
7309,2973,71,2
7310,2973,41,1
7311,2973,62,1
7312,2974,13,1
7313,2974,14,5
7314,2974,36,4
7315,2975,56,2
7316,2975,52,1
7317,2976,17,2
7318,2976,28,3
7319,2977,53,3
7320,2977,34,4
7321,2978,39,4
7322,2978,9,4
7323,2979,68,4
7324,2979,58,1
7325,2979,61,5
7326,2979,45,4
7327,2980,25,1
7328,2980,52,3
7329,2980,59,1
7330,2980,48,5
7331,2981,40,1
7332,2982,18,2
7333,2982,62,4
7334,2982,50,3
7335,2983,68,4
7336,2983,20,1
7337,2983,25,4
7338,2983,54,3
7339,2984,9,5
7340,2985,69,5
7341,2985,3,3
7342,2986,8,3
7343,2987,13,4
7344,2987,6,2
7345,2987,70,2
7346,2987,3,5
7347,2988,69,3
7348,2988,46,3
7349,2988,63,2
7350,2988,70,1
7351,2989,58,5
7352,2990,15,3
7353,2990,58,3
7354,2990,66,1
7355,2991,4,5
7356,2992,24,4
7357,2992,7,4
7358,2992,38,1
7359,2993,21,3
7360,2993,52,4
7361,2993,19,5
7362,2993,6,2
7363,2994,11,3
7364,2994,21,5
7365,2994,30,1
7366,2995,13,3
7367,2995,42,3
7368,2996,60,4
7369,2996,25,5
7370,2997,48,5
7371,2997,15,1
7372,2998,29,3
7373,2999,35,4
7374,2999,71,1
7375,2999,25,3
7376,2999,57,3
7377,3000,4,2
7378,3000,35,4
7379,3001,56,3
7380,3001,4,1
7381,3002,42,3
7382,3002,60,3
7383,3003,62,5
7384,3004,59,4
7385,3004,20,3
7386,3004,28,2
7387,3005,63,1
7388,3006,30,1
7389,3006,11,1
7390,3007,18,2
7391,3007,4,2
7392,3008,18,1
7393,3008,16,4
7394,3008,71,4
7395,3008,33,2
7396,3009,5,1
7397,3009,60,1
7398,3009,11,2
7399,3009,57,1
7400,3010,2,1
7401,3010,64,1
7402,3010,27,1
7403,3010,46,5
7404,3011,17,1
7405,3011,71,3
7406,3011,9,4
7407,3011,45,3
7408,3012,60,2
7409,3012,12,4
7410,3013,51,2
7411,3013,20,2
7412,3014,61,1
7413,3014,35,1
7414,3015,63,1
7415,3015,21,4
7416,3015,22,5
7417,3015,24,5
7418,3016,28,1
7419,3016,9,1
7420,3016,43,2
7421,3017,46,4
7422,3017,11,3
7423,3017,23,1
7424,3017,48,5
7425,3018,43,3
7426,3018,5,5
7427,3019,69,5
7428,3020,41,2
7429,3021,37,2
7430,3021,66,5
7431,3021,29,3
7432,3021,50,5
7433,3022,63,3
7434,3022,31,5
7435,3022,25,1
7436,3023,3,1
7437,3024,12,4
7438,3024,20,1
7439,3025,1,3
7440,3026,20,4
7441,3027,68,4
7442,3028,27,4
7443,3029,26,5
7444,3030,62,2
7445,3030,39,3
7446,3030,43,1
7447,3030,69,2
7448,3031,70,3
7449,3031,63,2
7450,3032,4,3
7451,3033,55,2
7452,3033,1,1
7453,3033,52,2
7454,3033,39,5
7455,3034,51,5
7456,3035,22,2
7457,3036,20,1
7458,3037,8,3
7459,3037,29,4
7460,3037,6,2
7461,3037,48,2
7462,3038,54,4
7463,3038,35,3
7464,3038,53,5
7465,3039,49,4
7466,3039,40,4
7467,3040,8,4
7468,3040,43,5
7469,3041,33,4
7470,3041,17,4
7471,3042,20,3
7472,3042,14,1
7473,3042,30,3
7474,3043,58,5
7475,3043,60,3
7476,3043,40,3
7477,3044,4,5
7478,3044,31,4
7479,3044,17,5
7480,3045,32,1
7481,3045,43,4
7482,3046,7,3
7483,3046,44,2
7484,3046,26,2
7485,3047,4,3
7486,3047,26,2
7487,3048,69,1
7488,3048,29,3
7489,3048,51,5
7490,3049,23,5
7491,3050,5,3
7492,3050,65,5
7493,3051,15,5
7494,3052,18,1
7495,3052,8,2
7496,3053,25,4
7497,3054,31,1
7498,3054,50,2
7499,3054,34,3
7500,3055,66,4
7501,3056,25,1
7502,3056,10,1
7503,3056,36,4
7504,3056,14,5
7505,3057,43,2
7506,3057,66,4
7507,3058,11,4
7508,3058,15,3
7509,3058,33,4
7510,3059,21,3
7511,3059,32,1
7512,3059,17,2
7513,3059,55,4
7514,3060,59,5
7515,3060,9,5
7516,3061,71,2
7517,3061,13,1
7518,3061,61,3
7519,3062,67,2
7520,3063,34,3
7521,3063,2,5
7522,3064,13,3
7523,3065,52,3
7524,3066,23,2
7525,3066,8,4
7526,3067,21,5
7527,3067,24,2
7528,3067,49,3
7529,3068,7,4
7530,3068,11,1
7531,3069,55,3
7532,3069,39,2
7533,3069,66,5
7534,3069,38,2
7535,3070,36,3
7536,3071,71,3
7537,3071,57,3
7538,3071,29,2
7539,3071,10,1
7540,3072,9,3
7541,3072,67,1
7542,3072,64,4
7543,3072,50,2
7544,3073,34,5
7545,3073,3,3
7546,3074,53,3
7547,3074,2,4
7548,3074,12,5
7549,3075,6,4
7550,3076,31,5
7551,3076,16,2
7552,3076,67,3
7553,3077,70,5
7554,3078,57,4
7555,3079,52,4
7556,3080,67,3
7557,3080,39,3
7558,3081,26,4
7559,3081,70,2
7560,3081,21,5
7561,3082,5,3
7562,3082,55,3
7563,3082,1,2
7564,3083,19,4
7565,3083,20,2
7566,3083,49,4
7567,3084,40,2
7568,3085,19,1
7569,3085,66,1
7570,3085,12,5
7571,3085,39,2
7572,3086,47,2
7573,3086,14,5
7574,3086,50,3
7575,3087,35,3
7576,3087,29,3
7577,3087,40,1
7578,3087,45,5
7579,3088,29,4
7580,3088,28,4
7581,3088,21,2
7582,3088,15,2
7583,3089,37,4
7584,3089,70,3
7585,3089,25,1
7586,3090,45,1
7587,3090,60,4
7588,3090,15,5
7589,3091,52,3
7590,3091,16,3
7591,3091,13,5
7592,3091,31,3
7593,3092,66,3
7594,3093,51,1
7595,3094,30,5
7596,3094,9,5
7597,3094,1,3
7598,3095,24,2
7599,3096,37,4
7600,3096,62,2
7601,3096,9,2
7602,3097,47,4
7603,3097,53,5
7604,3097,58,2
7605,3098,1,3
7606,3098,51,1
7607,3098,42,3
7608,3098,47,4
7609,3099,25,1
7610,3099,39,4
7611,3099,32,4
7612,3100,9,5
7613,3101,64,4
7614,3102,6,1
7615,3102,17,4
7616,3103,52,3
7617,3103,2,2
7618,3103,38,1
7619,3103,65,1
7620,3104,12,4
7621,3104,25,2
7622,3104,22,1
7623,3105,36,1
7624,3105,37,4
7625,3105,20,3
7626,3106,24,3
7627,3107,42,2
7628,3107,46,1
7629,3108,20,5
7630,3109,20,4
7631,3109,16,1
7632,3109,8,5
7633,3110,63,4
7634,3111,36,2
7635,3111,26,3
7636,3111,37,4
7637,3112,25,4
7638,3112,20,2
7639,3112,9,3
7640,3113,61,5
7641,3113,19,5
7642,3113,34,5
7643,3114,37,5
7644,3114,30,1
7645,3114,57,1
7646,3115,9,4
7647,3115,64,2
7648,3116,66,5
7649,3116,33,4
7650,3116,21,3
7651,3117,11,4
7652,3118,15,2
7653,3119,25,1
7654,3119,27,1
7655,3119,28,1
7656,3120,65,1
7657,3120,28,5
7658,3121,8,5
7659,3121,43,1
7660,3121,3,4
7661,3121,17,3
7662,3122,43,5
7663,3123,12,1
7664,3124,68,1
7665,3125,17,2
7666,3126,5,2
7667,3127,49,4
7668,3128,15,4
7669,3128,3,3
7670,3128,19,1
7671,3128,16,3
7672,3129,64,4
7673,3129,7,3
7674,3129,55,4
7675,3130,28,4
7676,3130,69,1
7677,3130,65,4
7678,3131,19,1
7679,3131,9,3
7680,3131,49,4
7681,3132,37,4
7682,3132,35,3
7683,3132,13,4
7684,3133,26,1
7685,3133,2,3
7686,3133,65,5
7687,3134,13,5
7688,3135,67,2
7689,3135,52,4
7690,3135,1,3
7691,3136,70,1
7692,3136,1,2
7693,3136,33,1
7694,3137,67,5
7695,3137,57,5
7696,3138,61,1
7697,3138,63,5
7698,3139,68,3
7699,3140,70,2
7700,3140,28,1
7701,3141,13,3
7702,3141,27,4
7703,3141,25,5
7704,3141,55,1
7705,3142,60,4
7706,3142,70,3
7707,3142,7,2
7708,3142,61,4
7709,3143,36,5
7710,3143,63,3
7711,3143,52,4
7712,3144,67,5
7713,3144,8,1
7714,3145,16,5
7715,3146,52,4
7716,3147,38,4
7717,3147,64,5
7718,3147,58,5
7719,3148,7,4
7720,3148,27,2
7721,3148,16,4
7722,3149,56,1
7723,3149,7,1
7724,3149,26,1
7725,3150,67,3
7726,3151,61,2
7727,3152,30,5
7728,3152,53,4
7729,3153,4,4
7730,3153,26,5
7731,3153,50,1
7732,3153,55,2
7733,3154,11,1
7734,3154,48,2
7735,3154,60,2
7736,3154,7,4
7737,3155,35,5
7738,3155,11,1
7739,3155,38,4
7740,3155,68,4
7741,3156,28,4
7742,3156,17,5
7743,3156,71,5
7744,3156,45,5
7745,3157,18,1
7746,3158,33,1
7747,3158,48,5
7748,3158,24,4
7749,3158,69,3
7750,3159,12,2
7751,3159,40,1
7752,3159,33,3
7753,3159,70,4
7754,3160,26,4
7755,3160,11,1
7756,3160,20,3
7757,3160,8,4
7758,3161,10,2
7759,3162,40,5
7760,3163,24,1
7761,3163,13,2
7762,3163,36,3
7763,3164,56,1
7764,3164,20,2
7765,3164,23,5
7766,3165,59,4
7767,3166,20,3
7768,3166,24,1
7769,3166,37,3
7770,3166,68,5
7771,3167,35,3
7772,3167,5,2
7773,3167,57,3
7774,3167,11,4
7775,3168,57,3
7776,3169,65,4
7777,3169,14,2
7778,3170,3,3
7779,3171,23,1
7780,3171,13,1
7781,3171,4,4
7782,3171,70,4
7783,3172,68,2
7784,3172,54,4
7785,3172,7,3
7786,3172,42,2
7787,3173,7,4
7788,3174,7,1
7789,3174,28,5
7790,3174,54,4
7791,3174,50,3
7792,3175,19,2
7793,3176,33,3
7794,3176,29,4
7795,3176,20,3
7796,3177,34,4
7797,3177,33,1
7798,3178,24,5
7799,3178,45,1
7800,3178,11,5
7801,3178,69,4
7802,3179,24,1
7803,3179,66,1
7804,3179,21,3
7805,3180,66,2
7806,3180,62,1
7807,3180,18,5
7808,3181,16,3
7809,3182,62,3
7810,3182,22,5
7811,3183,24,3
7812,3183,18,5
7813,3183,22,1
7814,3184,7,3
7815,3185,36,5
7816,3185,70,2
7817,3186,45,2
7818,3187,65,1
7819,3187,61,1
7820,3187,28,5
7821,3188,55,5
7822,3189,62,5
7823,3189,5,5
7824,3190,33,2
7825,3191,61,2
7826,3192,60,4
7827,3193,46,5
7828,3194,5,1
7829,3194,23,5
7830,3194,7,2
7831,3195,58,1
7832,3195,30,5
7833,3196,10,1
7834,3197,46,1
7835,3197,54,4
7836,3198,26,1
7837,3198,2,4
7838,3199,71,3
7839,3200,27,4
7840,3200,24,4
7841,3200,32,1
7842,3200,25,1
7843,3201,56,4
7844,3201,52,2
7845,3202,60,2
7846,3203,19,4
7847,3203,7,5
7848,3203,50,1
7849,3203,6,5
7850,3204,24,1
7851,3204,68,4
7852,3204,25,4
