order_id,customer_id,order_date,order_status
2379,21,2022-06-19 04:55:03.409950,completed
2380,3,2022-07-21 17:43:16.175453,completed
2381,75,2022-07-10 09:51:12.791644,completed
2382,39,2022-01-03 00:54:57.551836,completed
2383,3,2022-06-27 17:51:31.963608,pending
2384,86,2022-09-03 00:54:11.270997,completed
2385,105,2022-04-14 08:11:38.526460,completed
2386,40,2022-06-26 23:53:41.870277,completed
2387,129,2022-08-20 11:43:41.175091,completed
2388,7,2022-07-01 20:38:51.415819,completed
2389,1,2022-08-12 16:54:42.845782,completed
2390,49,2022-06-08 23:45:40.344293,completed
2391,134,2022-07-25 19:45:09.292230,completed
2392,89,2022-05-14 17:42:29.207687,completed
2393,66,2022-12-25 23:45:52.812625,completed
2394,129,2022-08-13 15:28:33.303735,completed
2395,137,2022-02-08 06:26:49.778067,completed
2396,5,2022-09-04 13:19:18.187291,completed
2397,143,2022-08-23 11:06:39.102133,completed
2398,90,2022-07-16 19:52:02.679437,completed
2399,6,2022-03-28 05:03:09.980337,completed
2400,85,2022-10-12 19:09:35.205072,completed
2401,71,2022-09-27 23:25:39.224050,completed
2402,1,2022-07-28 06:34:29.307704,completed
2403,114,2022-07-28 07:53:07.779618,completed
2404,92,2022-06-28 12:07:45.649928,completed
2405,102,2022-12-24 03:48:25.909066,completed
2406,117,2022-01-08 17:56:07.072176,completed
2407,2,2022-03-18 02:41:20.544560,completed
2408,65,2022-07-03 22:17:11.066591,completed
2409,45,2022-06-29 14:09:15.144662,canceled
2410,125,2022-05-31 16:49:08.084257,completed
2411,141,2022-09-18 02:45:23.409119,completed
2412,57,2022-01-17 00:17:21.484675,completed
2413,160,2022-08-10 15:13:54.534012,completed
2414,120,2022-10-02 15:34:33.113404,completed
2415,72,2022-07-23 13:02:49.027558,completed
2416,142,2022-10-11 20:46:33.427591,pending
2417,50,2022-07-26 18:34:35.811831,completed
2418,107,2022-08-31 08:57:38.274612,completed
2419,131,2022-12-06 04:59:21.472164,completed
2420,149,2022-08-01 18:35:20.732373,completed
2421,97,2022-02-18 09:03:22.493261,completed
2422,94,2022-06-19 20:38:43.927888,completed
2423,89,2022-02-11 13:02:25.995902,completed
2424,18,2022-07-29 08:50:15.051230,completed
2425,145,2022-06-02 05:35:21.797676,completed
2426,70,2022-11-01 14:41:18.698002,pending
2427,1,2022-09-13 19:46:57.566338,completed
2428,23,2022-08-28 15:37:21.988900,pending
2429,126,2022-11-13 09:15:14.376280,completed
2430,40,2022-03-15 19:07:19.257930,completed
2431,14,2022-12-21 05:42:56.845191,completed
2432,76,2022-01-03 17:49:37.390148,completed
2433,2,2022-05-14 22:49:19.894853,canceled
2434,134,2022-01-03 12:07:33.027806,completed
2435,22,2022-07-21 05:42:55.869316,pending
2436,137,2022-08-11 15:12:13.829267,completed
2437,1,2022-07-15 16:55:46.856012,completed
2438,123,2022-03-19 06:07:35.478110,completed
2439,56,2022-10-21 01:01:47.585662,completed
2440,60,2022-06-02 05:06:16.182538,completed
2441,101,2022-08-29 04:53:00.415571,completed
2442,113,2022-08-19 03:37:19.336632,completed
2443,2,2022-11-01 04:28:59.684688,completed
2444,3,2022-10-25 14:04:03.377399,completed
2445,19,2022-01-27 16:15:48.797309,completed
2446,40,2022-11-29 03:52:51.159469,completed
2447,163,2022-01-17 10:04:26.468384,completed
2448,142,2022-06-21 10:34:54.097026,completed
2449,97,2022-11-16 02:40:41.769476,completed
2450,104,2022-07-09 00:41:28.808107,completed
2451,2,2022-03-13 19:08:18.636655,completed
2452,149,2022-10-02 08:52:08.926669,pending
2453,74,2022-11-23 11:16:34.429671,completed
2454,136,2022-03-23 03:28:12.729992,completed
2455,138,2022-01-30 01:20:47.891413,completed
2456,133,2022-01-08 03:15:07.184767,completed
2457,147,2022-10-16 01:47:23.882321,completed
2458,88,2022-01-06 16:56:45.396250,completed
2459,82,2022-12-28 09:57:30.961922,completed
2460,155,2022-09-20 17:56:14.877065,completed
2461,29,2022-07-19 03:41:16.753520,canceled
2462,67,2022-02-04 14:21:47.817805,completed
2463,112,2022-03-14 09:02:56.409231,completed
2464,112,2022-02-01 20:39:39.800850,completed
2465,82,2022-12-03 13:57:37.074655,completed
2466,15,2022-01-03 09:15:27.714775,completed
2467,107,2022-08-03 05:51:16.148712,completed
2468,23,2022-05-09 17:10:58.586537,completed
2469,18,2022-09-18 09:53:28.334306,completed
2470,74,2022-01-08 22:32:13.878905,completed
2471,125,2022-08-17 20:36:21.383059,completed
2472,3,2022-10-26 06:08:07.699724,pending
2473,2,2022-02-18 11:16:04.113062,pending
2474,81,2022-03-01 15:25:48.527617,completed
2475,113,2022-04-20 01:04:11.679489,completed
2476,73,2022-06-14 17:31:48.474018,completed
2477,134,2022-09-02 17:59:56.386577,completed
2478,145,2022-03-14 18:21:33.095601,completed
2479,82,2022-07-16 07:46:01.840558,completed
2480,89,2022-04-06 13:57:02.905294,completed
2481,87,2022-08-27 18:05:28.645239,completed
2482,62,2022-08-15 21:45:57.177848,completed
2483,31,2022-09-02 12:15:09.235476,pending
2484,72,2022-08-12 16:18:00.359107,completed
2485,108,2022-02-23 06:29:08.954189,completed
2486,86,2022-05-02 16:44:36.518544,canceled
2487,157,2022-06-06 21:15:50.033595,completed
2488,10,2022-10-12 17:47:40.492019,completed
2489,42,2022-11-13 04:46:09.031020,completed
2490,7,2022-02-07 09:49:14.982766,completed
2491,55,2022-10-21 13:18:49.713442,completed
2492,95,2022-04-05 07:22:42.231433,completed
2493,82,2022-01-13 01:35:51.569651,completed
2494,13,2022-04-14 13:02:04.975672,completed
2495,143,2022-10-17 00:29:46.038107,completed
2496,61,2022-01-11 04:51:01.710571,completed
2497,67,2022-05-01 22:26:38.925864,completed
2498,3,2022-07-28 19:16:50.362030,completed
2499,154,2022-08-24 18:49:40.445258,canceled
2500,98,2023-03-21 00:02:52.035830,completed
2501,164,2023-11-17 15:16:00.414008,completed
2502,16,2023-09-29 08:00:48.285840,completed
2503,141,2023-09-07 02:46:15.263010,completed
2504,16,2023-01-28 07:17:26.997924,pending
2505,1,2023-10-14 08:21:37.283456,completed
2506,23,2023-01-30 18:56:53.271283,completed
2507,150,2023-12-28 19:05:59.222554,completed
2508,66,2023-06-24 11:24:13.428262,completed
2509,143,2023-05-25 23:12:49.366071,completed
2510,19,2023-06-15 04:46:21.685337,completed
2511,74,2023-02-12 04:12:22.397504,completed
2512,90,2023-12-08 03:30:47.822649,completed
2513,100,2023-07-18 23:48:11.361879,completed
2514,34,2023-09-25 03:07:42.472099,completed
2515,43,2023-06-14 14:38:24.576414,completed
2516,24,2023-10-17 23:17:41.780831,pending
2517,54,2023-08-17 22:48:40.802466,completed
2518,96,2023-02-26 00:12:14.866227,completed
2519,59,2023-04-14 05:48:19.760214,completed
2520,163,2023-07-04 03:47:53.828192,completed
2521,128,2023-01-13 09:03:18.251340,completed
2522,74,2023-10-31 10:40:47.920613,completed
2523,148,2023-12-25 01:57:28.378236,completed
2524,158,2023-04-01 11:09:43.267477,completed
2525,28,2023-09-13 10:07:49.104095,completed
2526,91,2023-03-25 08:11:07.442914,completed
2527,25,2023-03-26 04:00:46.873976,completed
2528,27,2023-10-17 12:18:57.065593,pending
2529,82,2023-02-28 22:06:51.757766,completed
2530,17,2023-05-20 11:37:37.416804,canceled
2531,32,2023-04-11 01:33:24.535192,completed
2532,2,2023-06-26 09:40:53.742915,completed
2533,95,2023-01-05 03:13:07.602473,completed
2534,8,2023-04-17 11:53:56.654486,completed
2535,3,2023-12-07 23:44:13.059616,completed
2536,96,2023-04-01 07:09:20.201768,completed
2537,95,2023-12-13 22:18:46.916011,completed
2538,163,2023-07-23 16:53:42.772372,completed
2539,53,2023-04-28 03:56:32.681469,completed
2540,157,2023-03-16 09:01:10.747119,completed
2541,29,2023-08-17 23:29:03.962600,completed
2542,15,2023-09-05 03:40:38.995849,completed
2543,49,2023-06-18 10:36:10.952571,completed
2544,3,2023-04-23 04:06:56.102500,completed
2545,4,2023-06-14 19:03:27.227475,completed
2546,33,2023-10-30 14:37:24.135630,completed
2547,62,2023-07-12 01:02:21.133694,completed
2548,1,2023-11-21 16:52:01.457831,completed
2549,99,2023-08-24 10:35:43.396486,completed
2550,74,2023-05-15 02:42:55.132010,completed
2551,15,2023-12-18 01:39:21.018901,completed
2552,69,2023-05-18 21:43:02.881307,completed
2553,1,2023-12-04 08:43:06.780131,completed
2554,164,2023-09-11 07:08:16.774745,pending
2555,64,2023-03-16 19:51:09.437467,completed
2556,71,2023-04-25 08:24:13.202832,pending
2557,96,2023-06-06 04:27:17.486046,completed
2558,58,2023-02-06 00:16:01.648717,completed
2559,21,2023-01-12 20:39:40.521891,completed
2560,3,2023-12-08 10:07:05.523536,completed
2561,43,2023-07-08 21:37:40.557592,completed
2562,3,2023-04-14 01:21:37.612653,completed
2563,124,2023-01-15 16:43:22.495902,completed
2564,2,2023-06-05 01:52:37.699712,completed
2565,2,2023-02-22 04:18:46.446399,completed
2566,37,2023-01-17 23:52:54.753682,completed
2567,1,2023-04-17 12:34:57.633262,completed
2568,76,2023-11-18 20:53:05.832288,completed
2569,56,2023-05-24 22:54:15.181074,completed
2570,29,2023-07-29 23:41:17.998294,pending
2571,89,2023-11-03 18:35:08.383873,completed
2572,137,2023-09-15 23:32:26.793825,pending
2573,84,2023-08-29 15:59:23.395673,completed
2574,163,2023-04-23 17:17:23.291430,completed
2575,95,2023-03-07 04:51:37.414680,completed
2576,2,2023-01-28 06:16:44.868245,completed
2577,24,2023-05-26 16:40:43.970000,canceled
2578,54,2023-07-19 18:13:30.105925,completed
2579,125,2023-11-26 00:17:58.548731,completed
2580,1,2023-11-25 19:05:57.700617,completed
2581,48,2023-09-02 10:13:31.519714,completed
2582,1,2023-09-23 02:07:33.177587,completed
2583,63,2023-10-10 16:28:23.435478,completed
2584,32,2023-11-07 02:04:20.863931,completed
2585,70,2023-09-29 08:12:14.770347,completed
2586,164,2023-06-07 05:40:44.799224,completed
2587,114,2023-05-11 01:28:58.677377,completed
2588,21,2023-03-09 16:28:43.348101,completed
2589,152,2023-12-06 14:54:36.886788,completed
2590,4,2023-07-11 22:00:25.486366,completed
2591,2,2023-07-21 23:07:12.920236,completed
2592,27,2023-09-19 16:47:23.910902,completed
2593,95,2023-02-28 11:29:43.519912,completed
2594,3,2023-08-14 03:39:19.633802,completed
2595,1,2023-08-12 23:16:02.535442,completed
2596,13,2023-11-05 03:38:48.100659,completed
2597,51,2023-04-17 11:23:49.971312,completed
2598,88,2023-05-13 22:17:20.983137,completed
2599,122,2023-10-20 11:27:49.848755,completed
2600,136,2023-08-03 20:11:36.345009,completed
2601,50,2023-12-20 11:10:20.823968,completed
2602,139,2023-11-22 22:56:28.001551,completed
2603,101,2023-03-30 03:01:09.096296,completed
2604,17,2023-02-16 03:46:57.008317,completed
2605,89,2023-01-15 13:31:14.848867,completed
2606,7,2023-02-07 12:21:41.327324,completed
2607,39,2023-06-15 13:13:28.536797,completed
2608,136,2023-08-24 20:28:33.014742,completed
2609,123,2023-03-25 13:52:34.634933,completed
2610,74,2023-08-29 08:01:42.253315,completed
2611,56,2023-09-22 07:12:33.396851,completed
2612,35,2023-03-22 17:29:47.567675,completed
2613,110,2023-03-20 13:40:24.909407,completed
2614,90,2023-09-27 13:19:07.221282,completed
2615,41,2023-09-23 01:31:55.264508,completed
2616,79,2023-07-01 02:25:53.782860,completed
2617,48,2023-06-11 16:00:50.492887,completed
2618,122,2023-03-15 18:40:59.671367,completed
2619,148,2023-07-22 20:13:42.939467,completed
2620,160,2023-01-22 15:33:57.919484,completed
2621,103,2023-06-23 22:15:42.614175,completed
2622,164,2023-01-03 14:46:00.354453,completed
2623,78,2023-07-03 06:05:04.306422,completed
2624,3,2023-01-16 18:01:39.012853,pending
2625,35,2023-12-21 09:59:46.708959,completed
2626,52,2023-12-06 18:16:06.653968,pending
2627,148,2023-03-13 06:49:22.556296,completed
2628,147,2023-12-20 13:24:07.034570,completed
2629,162,2023-02-19 03:05:05.172659,completed
2630,107,2023-08-04 06:55:24.857443,completed
2631,28,2023-12-10 18:37:23.592767,completed
2632,76,2023-12-09 19:10:10.730751,completed
2633,24,2023-06-21 13:56:39.203903,completed
2634,28,2023-03-07 03:53:41.022842,completed
2635,141,2023-12-07 18:29:09.574156,completed
2636,36,2023-06-03 23:50:59.805531,completed
2637,44,2023-01-15 00:33:28.355781,pending
2638,42,2023-11-18 16:32:37.619186,completed
2639,66,2023-01-22 13:53:44.977425,pending
2640,10,2023-06-11 14:08:48.393115,completed
2641,49,2023-08-15 01:30:32.802847,completed
2642,142,2023-03-13 21:27:14.678043,completed
2643,36,2023-09-14 10:44:46.023934,completed
2644,53,2023-08-01 20:33:13.338549,completed
2645,152,2023-07-12 14:49:59.576642,completed
2646,142,2023-06-18 10:12:45.777748,completed
2647,3,2023-02-26 12:42:52.210954,pending
2648,138,2023-01-19 11:22:22.648086,completed
2649,121,2023-01-12 10:49:19.017809,completed
2650,117,2023-10-27 15:37:02.070294,completed
2651,151,2023-12-03 09:32:18.096559,completed
2652,25,2023-03-20 08:48:23.822774,completed
2653,87,2023-12-02 03:12:37.290340,completed
2654,2,2023-06-02 21:22:56.939006,completed
2655,3,2023-02-11 13:50:27.805845,completed
2656,1,2023-12-22 21:12:39.261024,completed
2657,159,2023-07-20 20:28:05.518594,completed
2658,164,2023-05-11 02:26:39.686000,completed
2659,126,2023-05-08 18:54:33.878866,completed
2660,15,2023-10-29 00:32:50.394985,completed
2661,10,2023-10-10 11:03:22.063130,completed
2662,68,2023-04-21 12:27:50.819144,completed
2663,62,2023-07-23 15:09:37.415879,completed
2664,165,2023-12-10 14:51:03.810446,completed
2665,62,2023-03-30 00:02:53.756325,completed
2666,117,2023-04-12 11:19:12.214656,completed
2667,159,2023-04-16 19:09:46.940601,completed
2668,85,2023-02-27 22:48:09.831781,completed
2669,74,2023-07-11 22:29:15.856552,completed
2670,119,2023-08-31 16:31:03.587451,completed
2671,32,2023-08-01 17:28:25.691048,completed
2672,30,2023-04-29 17:52:56.738460,completed
2673,146,2023-08-22 08:44:08.918932,completed
2674,159,2023-11-18 04:08:35.056882,completed
2675,75,2023-06-30 21:27:41.568079,completed
2676,94,2023-11-29 15:09:05.737968,completed
2677,7,2023-10-09 01:20:20.202860,completed
2678,144,2023-02-07 02:57:16.458944,completed
2679,72,2023-09-25 18:01:41.557604,completed
2680,89,2023-02-24 16:22:02.850649,completed
2681,100,2023-12-28 20:47:46.755814,completed
2682,21,2023-02-24 21:43:04.530054,completed
2683,61,2023-03-01 15:29:54.967660,completed
2684,2,2023-10-28 22:07:08.607429,completed
2685,16,2023-07-16 00:54:06.688202,completed
2686,2,2023-06-18 22:22:31.021739,completed
2687,140,2023-04-12 21:34:08.013496,completed
2688,68,2023-12-29 08:48:15.497622,completed
2689,1,2023-09-27 06:18:13.936180,completed
2690,139,2023-04-18 07:21:35.151986,completed
2691,53,2023-05-17 07:05:14.920071,completed
2692,51,2023-10-18 09:45:49.144645,completed
2693,118,2023-08-16 05:25:47.008443,completed
2694,129,2023-05-25 09:42:29.291381,completed
2695,3,2023-01-01 11:38:08.923967,pending
2696,17,2023-07-29 22:45:01.288929,completed
2697,163,2023-07-08 12:20:09.213811,completed
2698,3,2023-03-14 07:13:41.101866,completed
2699,123,2023-01-17 02:16:42.228465,completed
2700,1,2023-12-12 02:09:39.173962,completed
2701,3,2023-01-08 14:37:29.980250,completed
2702,18,2023-10-04 05:01:37.091196,canceled
2703,65,2023-07-07 00:52:59.057816,completed
2704,9,2023-07-11 20:14:53.331535,completed
2705,123,2023-06-28 02:28:17.555895,completed
2706,78,2023-12-22 15:12:09.115984,completed
2707,82,2023-11-02 01:54:31.419492,completed
2708,2,2023-08-26 22:09:23.621436,completed
2709,24,2023-03-04 21:16:59.330659,completed
2710,148,2023-08-17 00:14:43.764777,completed
2711,3,2023-11-25 08:18:41.187746,completed
2712,73,2023-06-10 03:03:45.412050,completed
2713,111,2023-02-12 16:01:08.178660,completed
2714,45,2023-05-20 20:41:35.398503,completed
2715,93,2023-05-06 00:39:46.992073,completed
2716,100,2023-05-22 05:42:55.159854,completed
2717,49,2023-11-02 19:53:52.636531,completed
2718,126,2023-11-06 15:05:44.802481,canceled
2719,5,2023-06-15 07:40:52.856034,completed
2720,65,2023-10-28 00:46:24.561522,completed
2721,71,2023-09-05 08:48:48.306617,completed
2722,160,2023-08-01 17:43:29.464597,completed
2723,106,2023-10-03 23:06:06.041192,completed
2724,135,2023-02-16 19:13:49.781128,completed
2725,112,2023-03-26 00:48:34.656724,completed
2726,25,2023-11-15 10:58:16.493536,completed
2727,161,2023-11-02 16:31:13.502554,completed
2728,152,2023-05-12 01:07:45.555646,completed
2729,47,2023-01-30 06:53:55.826008,completed
2730,66,2023-08-10 02:42:22.170729,completed
2731,1,2023-07-04 02:42:09.355939,completed
2732,143,2023-12-19 05:10:58.027119,completed
2733,77,2023-11-15 02:49:05.181221,completed
2734,160,2023-05-13 01:13:56.830915,pending
2735,10,2023-11-14 12:20:03.576186,pending
2736,36,2023-08-10 13:21:17.413147,completed
2737,48,2023-08-13 02:46:25.607022,canceled
2738,103,2023-08-15 00:46:04.207114,completed
2739,155,2023-07-17 03:13:45.905810,pending
2740,2,2023-10-11 22:23:05.418938,completed
2741,61,2023-10-12 23:58:00.798940,completed
2742,53,2023-04-30 07:36:47.700829,completed
2743,162,2023-04-30 12:56:40.620763,completed
2744,109,2023-04-05 12:56:02.832280,completed
2745,50,2023-12-29 07:46:32.041582,completed
2746,2,2023-05-02 02:13:15.504310,completed
2747,103,2023-04-10 10:03:03.260236,completed
2748,17,2023-03-12 18:22:22.871073,completed
2749,159,2023-06-09 12:03:03.831348,completed
2750,162,2023-09-25 18:12:57.150819,completed
2751,101,2023-07-23 07:28:27.944217,completed
2752,83,2023-12-19 13:14:20.083319,completed
2753,8,2023-04-05 11:11:50.350686,completed
2754,104,2023-07-14 02:01:32.608036,completed
2755,6,2023-09-13 21:26:44.456821,pending
2756,29,2023-10-17 20:16:42.514513,completed
2757,158,2023-10-24 18:20:07.210809,completed
2758,77,2023-03-26 17:25:55.451804,completed
2759,13,2023-02-25 08:26:45.980675,completed
2760,136,2023-11-29 16:30:32.799325,completed
2761,38,2023-04-12 15:43:09.942371,completed
2762,164,2023-11-24 01:59:17.569301,completed
2763,100,2023-07-30 11:58:45.087084,completed
2764,91,2023-05-07 02:00:03.484783,completed
2765,32,2023-06-11 21:33:26.602756,completed
2766,35,2023-07-08 08:40:01.161173,pending
2767,163,2023-11-17 19:36:47.130735,completed
2768,72,2023-04-20 00:40:37.534454,completed
2769,133,2023-03-29 17:45:04.457403,completed
2770,35,2023-12-07 15:52:54.810332,completed
2771,152,2023-08-24 19:54:21.590776,completed
2772,158,2023-09-01 19:25:53.637701,completed
2773,3,2023-11-14 10:30:58.529491,completed
2774,2,2023-08-09 14:16:13.342256,completed
2775,40,2023-06-08 01:27:20.341516,completed
2776,45,2023-02-26 12:19:22.821489,completed
2777,102,2023-02-11 04:59:39.099089,completed
2778,66,2023-03-14 05:00:21.079444,completed
2779,9,2023-07-28 00:50:41.415630,completed
2780,163,2023-01-08 14:20:18.586759,completed
2781,29,2023-10-20 04:05:34.259711,completed
2782,21,2023-12-08 14:59:24.115983,completed
2783,66,2023-11-20 04:39:00.911572,canceled
2784,114,2023-04-28 10:46:19.949116,completed
2785,27,2023-07-11 01:50:51.283218,completed
2786,101,2023-12-18 22:26:58.459657,completed
2787,93,2023-01-31 21:05:08.943614,pending
2788,53,2023-10-16 07:26:03.779401,completed
2789,10,2023-11-08 06:30:53.370542,pending
2790,69,2023-10-27 05:05:35.407841,canceled
2791,64,2023-08-06 04:52:54.845504,completed
2792,159,2023-05-10 11:40:37.109711,canceled
2793,157,2023-11-22 01:50:38.403143,completed
2794,69,2023-10-18 05:17:50.821249,completed
2795,50,2023-02-15 14:27:56.418932,completed
2796,46,2023-06-07 15:35:02.333933,completed
2797,32,2023-10-22 17:08:26.795986,completed
2798,3,2023-07-06 21:16:53.401129,completed
2799,80,2023-08-23 13:42:35.400011,canceled
2800,88,2023-04-14 18:04:35.708240,completed
2801,1,2023-01-24 00:14:18.711511,completed
2802,30,2023-08-25 10:24:57.921572,pending
2803,93,2023-05-28 15:12:30.695311,pending
2804,131,2023-02-04 19:15:56.863039,pending
2805,35,2023-07-11 18:30:35.026798,completed
2806,123,2023-01-10 02:03:18.009591,canceled
2807,122,2023-11-02 09:47:21.703070,completed
2808,23,2023-10-31 12:07:40.634658,completed
2809,4,2023-09-12 18:55:51.262805,completed
2810,20,2023-03-20 01:36:53.437459,completed
2811,1,2023-03-08 14:34:10.134185,completed
2812,89,2023-01-21 16:09:39.410842,completed
2813,139,2023-05-24 01:42:11.745201,completed
2814,34,2023-04-04 02:02:15.253139,completed
2815,3,2023-04-12 11:20:24.952314,completed
2816,104,2023-01-15 17:18:09.887849,completed
2817,93,2023-01-22 06:51:39.840307,completed
2818,16,2023-06-03 14:20:08.988096,completed
2819,20,2023-12-14 17:02:36.686178,completed
2820,20,2023-05-13 00:16:34.751648,completed
2821,55,2023-10-03 06:40:35.621183,pending
2822,117,2023-05-08 10:20:36.890522,completed
2823,2,2023-09-23 08:47:17.079983,completed
2824,112,2023-03-18 17:21:08.705937,completed
2825,2,2023-07-05 04:46:35.638478,completed
2826,82,2023-09-27 02:43:45.725821,completed
2827,60,2023-06-27 07:22:10.600320,completed
2828,154,2023-07-09 20:16:53.254059,completed
2829,5,2023-03-04 09:36:58.783163,completed
2830,124,2023-06-02 11:14:31.109579,completed
2831,120,2023-02-24 00:33:54.130456,completed
2832,35,2023-01-15 01:21:25.381999,completed
2833,13,2023-07-25 21:38:34.954083,completed
2834,97,2023-11-01 00:27:07.669634,completed
2835,81,2023-04-25 23:56:20.938519,completed
2836,86,2023-07-16 13:06:41.673200,pending
2837,145,2023-09-28 19:15:18.669461,canceled
2838,54,2023-02-10 03:01:25.418738,completed
2839,67,2023-11-02 09:26:47.101810,completed
2840,152,2023-02-09 18:56:54.350146,completed
2841,30,2023-07-22 10:09:21.819681,completed
2842,133,2023-11-04 22:54:54.048378,completed
2843,9,2023-01-15 06:42:30.979928,pending
2844,155,2023-01-26 11:04:01.221728,pending
2845,26,2023-01-17 14:45:10.360973,completed
2846,121,2023-06-15 05:45:52.603684,completed
2847,85,2023-06-14 03:26:56.750327,completed
2848,2,2023-03-14 11:52:50.826515,completed
2849,27,2023-09-29 22:36:32.710854,completed
2850,34,2023-12-25 17:33:53.324663,completed
2851,165,2023-06-03 03:42:20.263585,completed
2852,109,2023-07-23 21:27:56.070720,completed
2853,1,2023-10-06 04:41:10.438049,completed
2854,50,2023-11-04 17:43:15.392750,pending
2855,93,2023-01-13 21:34:11.860933,completed
2856,95,2023-02-21 02:25:48.118637,completed
2857,152,2023-04-25 20:10:09.996508,completed
2858,43,2023-01-01 12:38:31.790745,completed
2859,100,2023-01-01 02:40:23.056468,completed
2860,60,2023-11-25 16:09:16.850679,completed
2861,161,2023-11-07 22:39:09.014528,completed
2862,93,2023-10-03 13:33:53.108948,completed
2863,107,2023-09-10 05:56:33.477994,pending
2864,23,2023-07-03 11:51:08.561132,completed
2865,93,2023-08-30 18:49:45.744382,completed
2866,39,2023-02-05 17:13:35.047635,completed
2867,15,2023-12-22 12:28:41.766339,completed
2868,99,2023-05-07 22:16:04.956591,completed
2869,15,2023-04-19 17:59:45.119140,completed
2870,158,2023-10-26 03:26:26.378409,completed
2871,13,2023-10-14 20:19:27.310086,completed
2872,105,2023-07-03 13:42:57.421239,pending
2873,63,2023-08-26 08:35:29.582198,completed
2874,108,2023-05-10 13:56:47.467251,completed
2875,54,2023-02-24 17:39:10.342904,completed
2876,18,2023-06-20 22:23:10.012779,completed
2877,119,2023-10-30 09:31:27.966981,completed
2878,149,2023-11-19 20:39:53.877964,completed
2879,2,2023-02-05 02:59:27.087712,completed
2880,3,2023-06-17 00:41:18.918951,completed
2881,24,2023-06-30 05:24:41.513823,completed
2882,36,2023-12-24 00:54:27.247821,completed
2883,120,2023-12-03 15:50:57.623362,completed
2884,10,2023-05-07 15:55:17.647800,completed
2885,139,2023-09-30 13:14:08.394211,completed
2886,47,2023-11-13 15:26:07.788828,pending
2887,150,2023-02-06 06:46:34.589868,completed
2888,73,2023-04-21 19:50:26.750960,completed
2889,100,2023-08-02 02:55:57.433078,completed
2890,2,2023-09-06 16:35:54.024152,completed
2891,140,2023-01-21 04:47:34.370809,completed
2892,2,2023-10-21 12:27:23.295773,completed
2893,121,2023-07-08 18:16:04.418893,completed
2894,122,2023-11-17 04:12:49.950081,completed
2895,3,2023-06-27 12:29:31.939214,completed
2896,15,2023-09-26 14:49:09.339074,completed
2897,135,2023-03-06 13:24:37.209179,completed
2898,72,2023-03-28 00:03:25.740024,completed
2899,165,2023-11-13 11:45:56.991174,completed
2900,121,2023-11-10 17:06:24.238349,completed
2901,57,2023-05-25 17:46:12.900428,completed
2902,142,2023-03-04 10:24:19.192268,completed
2903,1,2023-11-24 10:39:04.639716,completed
2904,123,2023-08-04 13:03:23.560551,completed
2905,2,2023-07-16 11:00:40.268779,completed
2906,3,2023-09-14 19:47:56.371070,completed
2907,82,2023-04-13 22:05:48.816508,canceled
2908,122,2023-03-22 15:08:09.911839,completed
2909,70,2023-07-09 10:32:09.544874,completed
2910,21,2023-09-08 05:22:56.758834,completed
2911,134,2023-08-26 02:24:57.529232,completed
2912,157,2023-09-16 06:15:54.352567,completed
2913,53,2023-05-04 20:58:05.098067,completed
2914,163,2023-02-15 22:00:29.497513,pending
2915,43,2023-07-14 00:46:04.882777,completed
2916,96,2023-06-29 07:49:57.184858,completed
2917,135,2023-02-14 14:43:03.305800,completed
2918,1,2023-06-09 03:03:29.793952,completed
2919,74,2023-08-05 17:04:37.384626,completed
2920,84,2023-06-16 16:27:27.952457,completed
2921,163,2023-10-20 07:35:52.512161,completed
2922,128,2023-12-22 05:30:02.403990,completed
2923,1,2023-06-23 12:30:42.328943,completed
2924,86,2023-09-14 18:19:23.112272,completed
2925,124,2023-05-10 07:28:08.729357,completed
2926,157,2023-06-10 21:22:45.002540,pending
2927,87,2023-03-26 01:18:55.236692,completed
2928,94,2023-01-20 03:13:19.273962,canceled
2929,78,2023-04-11 20:16:51.215480,completed
2930,36,2023-01-07 12:22:35.628201,completed
2931,44,2023-05-01 18:02:37.347083,completed
2932,69,2023-11-25 14:12:51.020217,completed
2933,13,2023-11-14 13:12:32.961904,completed
2934,2,2023-01-06 12:02:34.882129,completed
2935,76,2023-05-01 01:47:39.664855,completed
2936,60,2023-07-06 08:31:31.320057,completed
2937,76,2023-07-04 06:04:17.402729,completed
2938,158,2023-05-02 00:20:09.771785,completed
2939,2,2023-07-26 08:02:35.984201,pending
2940,33,2023-12-18 15:52:15.094789,completed
2941,132,2023-08-15 04:09:35.946876,completed
2942,8,2023-09-07 16:33:51.546555,completed
2943,3,2023-08-28 03:36:31.198882,completed
2944,3,2023-07-25 18:19:56.757123,completed
2945,15,2023-01-07 10:07:54.231690,completed
2946,5,2023-03-29 01:40:06.196445,completed
2947,162,2023-04-20 04:44:17.024962,completed
2948,43,2023-12-25 00:17:32.299978,completed
2949,75,2023-10-04 04:38:15.871620,completed
2950,161,2023-09-10 17:54:46.742205,pending
2951,111,2023-07-09 02:35:35.511684,completed
2952,110,2023-08-08 21:55:47.312784,completed
2953,100,2023-10-05 01:46:49.319515,completed
2954,44,2023-12-30 23:02:15.267573,completed
2955,103,2023-07-31 05:36:34.181749,pending
2956,118,2023-01-26 08:18:27.186400,completed
2957,92,2023-09-05 08:58:42.840252,completed
2958,119,2023-10-02 09:12:10.385453,completed
2959,28,2023-11-07 11:58:27.251255,completed
